instance,|V|,|A|,|B|,T,model,cost,meters,tourMinutes,blocksMeters,blocksMinutes,numVisitedBlocks,numVisitedNodes,numOriginalVisitedNodes,numRepeatedNodes,numRepeatedArcs
7,73,5256,10,120.0,SOL-STATS,10.0,5432.0,8.148,4435.0,26.610000000000003,10,36,159,24,0
80,430,184470,80,120.0,SOL-STATS,58.0,11692.0,17.537999999999997,17071.0,102.42599999999999,58,137,305,53,46
8,66,4290,10,120.0,SOL-STATS,10.0,5826.0,8.739000000000004,4265.0,25.590000000000003,10,21,158,10,0
9,84,6972,10,120.0,SOL-STATS,10.0,5015.0,7.522499999999997,4330.0,25.98,10,18,148,3,0
10,110,11990,10,120.0,SOL-STATS,10.0,24491.0,36.7365,2656.0,15.936000000000002,10,25,740,69,0
11,128,16256,15,120.0,SOL-STATS,15.0,28442.0,42.663000000000004,4347.0,26.082,15,47,877,77,4
12,144,20592,15,120.0,SOL-STATS,15.0,27509.0,41.26349999999999,4241.0,25.445999999999998,15,50,829,71,4
13,160,25440,15,120.0,SOL-STATS,15.0,28570.0,42.855000000000004,5697.0,34.182,15,48,840,61,4
14,135,18090,15,120.0,SOL-STATS,15.0,28907.0,43.36050000000001,4283.0,25.698,15,52,860,34,4
15,129,16512,15,120.0,SOL-STATS,15.0,29160.0,43.74000000000001,4368.0,26.208,15,49,876,36,4
16,194,37442,20,120.0,SOL-STATS,20.0,28714.0,43.071,6372.0,38.232,20,53,887,77,4
17,155,23870,20,120.0,SOL-STATS,20.0,28305.0,42.4575,5213.0,31.278,20,54,860,75,4
18,157,24492,20,120.0,SOL-STATS,20.0,28249.0,42.3735,4973.0,29.838,20,53,854,77,4
19,151,22650,20,120.0,SOL-STATS,20.0,28611.0,42.91649999999999,5308.0,31.848000000000006,20,55,868,69,4
1,54,2862,5,120.0,SOL-STATS,5.0,19294.0,28.941000000000003,1526.0,9.156,5,8,518,0,0
20,156,24180,20,120.0,SOL-STATS,20.0,28361.0,42.54149999999999,5414.0,32.484,20,53,858,79,4
21,194,37442,25,120.0,SOL-STATS,25.0,31448.0,47.172000000000004,7409.0,44.454,25,59,965,120,1
22,193,37056,25,120.0,SOL-STATS,25.0,31134.0,46.701,7352.0,44.112,25,57,910,134,1
23,196,38220,25,120.0,SOL-STATS,25.0,29839.0,44.7585,7147.0,42.882000000000005,25,62,889,121,1
24,193,37056,25,120.0,SOL-STATS,25.0,31280.0,46.92,7399.0,44.394000000000005,25,57,931,120,1
25,193,37056,25,120.0,SOL-STATS,25.0,30067.0,45.10050000000001,7650.0,45.900000000000006,25,58,879,118,1
26,239,56882,30,120.0,SOL-STATS,30.0,31375.0,47.0625,9137.0,54.822,30,91,963,171,23
27,326,105950,30,120.0,SOL-STATS,29.0,42210.0,63.315,8517.0,51.102000000000004,29,196,1352,254,293
28,235,54990,30,120.0,SOL-STATS,30.0,29547.0,44.32050000000001,8885.0,53.31,30,88,900,114,0
29,234,54522,30,120.0,SOL-STATS,30.0,31572.0,47.358000000000004,8799.0,52.794,30,98,948,155,6
2,59,3422,5,120.0,SOL-STATS,5.0,18224.0,27.336,1263.0,7.578000000000001,5,11,517,0,0
30,228,51756,30,120.0,SOL-STATS,30.0,30541.0,45.81150000000001,8691.0,52.146,30,98,929,138,6
31,244,59292,35,120.0,SOL-STATS,35.0,31426.0,47.139,10286.0,61.716,35,79,940,146,3
32,289,83232,35,120.0,SOL-STATS,35.0,30187.0,45.280499999999996,10505.0,63.029999999999994,35,105,906,105,4
33,265,69960,35,120.0,SOL-STATS,35.0,30131.0,45.1965,10651.0,63.906000000000006,35,107,896,135,2
34,250,62250,35,120.0,SOL-STATS,35.0,30793.0,46.1895,10227.0,61.362,35,81,934,140,4
35,245,59780,35,120.0,SOL-STATS,35.0,33131.0,49.69650000000001,10242.0,61.452000000000005,35,79,964,163,3
36,303,91506,40,120.0,SOL-STATS,39.0,30752.0,46.128,11951.0,71.706,39,141,973,103,10
37,310,95790,40,120.0,SOL-STATS,39.0,30755.0,46.13250000000001,12308.0,73.84800000000003,39,141,970,103,10
38,303,91506,40,120.0,SOL-STATS,39.0,31406.0,47.108999999999995,11998.0,71.98800000000001,39,140,974,115,11
39,303,91506,40,120.0,SOL-STATS,39.0,30857.0,46.2855,12210.0,73.26,39,141,975,104,10
3,48,2256,5,120.0,SOL-STATS,5.0,20139.0,30.2085,1027.0,6.162000000000001,5,8,548,9,0
40,303,91506,40,120.0,SOL-STATS,38.0,31116.0,46.67399999999999,11625.0,69.75000000000001,38,138,963,113,10
41,324,104652,45,120.0,SOL-STATS,42.0,31043.0,46.56450000000001,12111.0,72.66600000000003,42,137,920,74,2
42,345,118680,45,120.0,SOL-STATS,38.0,29388.0,44.081999999999994,11972.0,71.832,38,115,886,73,1
43,337,113232,45,120.0,SOL-STATS,38.0,29300.0,43.95,11424.0,68.54399999999998,38,100,857,20,1
44,343,117306,45,120.0,SOL-STATS,40.0,31353.0,47.0295,12136.0,72.81600000000002,40,147,922,107,2
45,327,106602,45,120.0,SOL-STATS,40.0,31217.0,46.825500000000005,11874.0,71.24400000000001,40,133,907,98,3
46,367,134322,50,120.0,SOL-STATS,43.0,28684.0,43.025999999999996,12736.0,76.41600000000001,43,176,869,58,18
47,367,134322,50,120.0,SOL-STATS,42.0,28713.0,43.069500000000005,12497.0,74.98200000000003,42,151,896,85,6
48,371,137270,50,120.0,SOL-STATS,42.0,27611.0,41.4165,12670.0,76.02000000000001,42,136,819,76,6
49,367,134322,50,120.0,SOL-STATS,42.0,27722.0,41.583,12409.0,74.45400000000004,42,141,839,75,6
4,45,1980,5,120.0,SOL-STATS,5.0,19544.0,29.316000000000003,1058.0,6.348000000000001,5,8,563,0,0
50,367,134322,50,120.0,SOL-STATS,42.0,28182.0,42.27300000000001,12724.0,76.34400000000001,42,151,853,85,6
51,399,158802,55,120.0,SOL-STATS,45.0,30112.0,45.168000000000006,12432.0,74.59200000000001,45,175,860,113,32
52,387,149382,55,120.0,SOL-STATS,44.0,27604.0,41.406000000000006,12859.0,77.154,44,148,831,75,6
53,390,151710,55,120.0,SOL-STATS,44.0,27740.0,41.61,13048.0,78.288,44,152,829,81,5
54,386,148610,55,120.0,SOL-STATS,43.0,27898.0,41.84700000000001,12886.0,77.316,43,140,865,75,6
55,388,150156,55,120.0,SOL-STATS,44.0,27332.0,40.998000000000005,13072.0,78.43199999999999,44,151,829,68,5
56,468,218556,60,120.0,SOL-STATS,38.0,28564.0,42.846000000000004,12321.0,73.92600000000002,38,128,856,22,3
57,414,170982,60,120.0,SOL-STATS,42.0,27909.0,41.8635,12917.0,77.50200000000004,42,122,826,20,2
58,489,238632,60,120.0,SOL-STATS,37.0,29005.0,43.50749999999999,12538.0,75.22800000000001,37,141,925,20,2
59,473,223256,60,120.0,SOL-STATS,39.0,26916.0,40.373999999999995,13029.0,78.17400000000004,39,133,818,17,2
5,58,3306,5,120.0,SOL-STATS,5.0,20139.0,30.208500000000004,1641.0,9.846,5,7,548,9,0
60,469,219492,60,120.0,SOL-STATS,39.0,26916.0,40.37400000000001,12720.0,76.32000000000001,39,131,818,17,2
61,515,264710,65,120.0,SOL-STATS,39.0,19957.0,29.935500000000005,13101.0,78.60600000000001,39,123,666,24,2
62,508,257556,65,120.0,SOL-STATS,39.0,19235.0,28.852500000000006,13193.0,79.15800000000002,39,144,636,18,2
63,517,266772,65,120.0,SOL-STATS,39.0,21166.0,31.74900000000001,13229.0,79.37400000000001,39,124,698,23,2
64,513,262656,65,120.0,SOL-STATS,39.0,19477.0,29.215500000000006,13218.0,79.308,39,135,638,19,2
65,533,283556,65,120.0,SOL-STATS,39.0,20351.0,30.5265,13424.0,80.54400000000001,39,136,690,10,2
66,531,281430,70,120.0,SOL-STATS,42.0,19588.0,29.382000000000005,14242.0,85.45200000000001,42,139,642,18,2
67,561,314160,70,120.0,SOL-STATS,42.0,19596.0,29.394000000000005,14096.0,84.576,42,140,661,18,2
68,564,317532,70,120.0,SOL-STATS,42.0,19588.0,29.382000000000005,14242.0,85.45200000000001,42,139,642,18,2
69,534,284622,70,120.0,SOL-STATS,42.0,19588.0,29.382000000000005,14242.0,85.45200000000001,42,139,642,18,2
6,95,8930,10,120.0,SOL-STATS,10.0,27579.0,41.368500000000004,2252.0,13.512000000000002,10,27,881,69,0
70,563,316406,70,120.0,SOL-STATS,42.0,19588.0,29.382000000000005,14242.0,85.45200000000001,42,139,642,18,2
71,611,372710,75,120.0,SOL-STATS,43.0,20282.0,30.423000000000002,14835.0,89.01000000000002,43,148,685,9,2
72,605,365420,75,120.0,SOL-STATS,42.0,20244.0,30.366,14749.0,88.494,42,138,654,22,2
73,607,367842,75,120.0,SOL-STATS,44.0,19297.0,28.94550000000001,14896.0,89.376,44,148,655,10,2
74,607,367842,75,120.0,SOL-STATS,44.0,19297.0,28.94550000000001,14896.0,89.376,44,148,655,10,2
75,607,367842,75,120.0,SOL-STATS,44.0,19297.0,28.94550000000001,14896.0,89.376,44,148,655,10,2
76,665,441560,80,120.0,SOL-STATS,38.0,17411.0,26.116500000000002,15293.0,91.75799999999998,38,139,616,12,2
77,934,871422,80,120.0,SOL-STATS,39.0,17206.0,25.808999999999997,15562.0,93.372,39,141,602,10,2
78,665,441560,80,120.0,SOL-STATS,38.0,17411.0,26.116500000000002,15293.0,91.75799999999998,38,139,616,12,2
79,668,445556,80,120.0,SOL-STATS,39.0,17206.0,25.808999999999997,15562.0,93.372,39,141,602,10,2
7,97,9312,10,120.0,SOL-STATS,10.0,28414.0,42.621,2919.0,17.514000000000003,10,30,842,34,0
80,667,444222,80,120.0,SOL-STATS,39.0,17206.0,25.808999999999997,15562.0,93.372,39,141,602,10,2
8,95,8930,10,120.0,SOL-STATS,10.0,26994.0,40.491,2492.0,14.952000000000002,10,28,857,69,0
9,95,8930,10,120.0,SOL-STATS,10.0,27044.0,40.566,2682.0,16.092,10,29,777,77,0
